"org_id","org_code","org_name","org_type","parent_org_id","org_level","org_index","create_date","update_date","path_code","org_desc"
7841,"7841",AI客服产品团队,"1",7566,4,0,2025-08-13 09:15:06.261,2025-08-22 17:50:53.942,-1.400.706.7556.7566.7841,
7860,"7860",能源交付三团队,"1",7852,5,0,2025-08-28 09:45:06.309,2025-09-08 11:34:43.744,-1.400.706.4947.4985.7852.7860,
7867,"7867",能源网络团队,"1",7852,5,0,2025-08-28 09:45:25.404,2025-09-08 11:34:36.902,-1.400.706.4947.4985.7852.7867,
6845,"6845",南京开发一团队,"0",6569,5,6845,2025-06-30 09:55:30.657,2025-07-08 18:19:08.889,-1.400.706.7470.6258.6569.6845,
6569,"6569",南京研发中心,"0",6258,4,6569,2025-06-30 09:55:30.657,2025-07-08 18:19:09.150,-1.400.706.7470.6258.6569,
6841,"6841",南京开发二团队,"0",6569,5,6841,2025-06-30 09:55:30.657,2025-07-08 18:19:09.549,-1.400.706.7470.6258.6569.6841,
7858,"7858",能源交付一团队,"1",7852,5,0,2025-08-28 09:53:10.128,2025-09-08 11:34:35.992,-1.400.706.4947.4985.7852.7858,
6629,"6629",CRM研发第一团队,"0",6621,4,6629,2025-06-30 09:55:30.657,2026-01-09 13:33:19.076,-1.400.401.5997.6621.6629,
6630,"6630",CRM研发第二团队,"0",6621,4,6630,2025-06-30 09:55:30.657,2026-01-09 13:33:19.147,-1.400.401.5997.6621.6630,
756,"756",高层管理,"0",752,2,756,2025-06-30 09:55:30.657,2026-01-22 17:06:56.341,-1.400.752.756,
7792,"7792",昆明办事处交付团队_HRBP,"0",7788,5,7792,2025-06-30 09:55:30.657,2026-02-05 13:44:14.848,-1.400.2858.2821.7755.7788.7792,
7601,"7601",第三经营支撑团队,"0",2617,3,7601,2025-06-30 09:55:30.657,2026-02-14 11:28:38.354,-1.400.402.2617.7601,
7900,"7900",出海业务拓展团队,"1",7899,3,0,2026-02-05 13:53:13.414,2026-02-14 10:18:38.208,-1.400.402.7899.7900,
7834,"7834",健康科技事业部,"1",402,2,0,2025-07-11 17:57:17.517,2025-09-11 18:06:31.762,-1.400.402.7834,
7610,"7610",兰州办事处市场团队,"0",7073,3,7610,2025-06-30 09:55:30.657,2026-02-06 01:13:34.787,-1.400.402.7073.7610,
6135,"6135",广州办事处市场团队,"0",7073,3,6135,2025-06-30 09:55:30.657,2026-02-06 01:13:35.778,-1.400.402.7073.6135,
7794,"7794",兰州办事处交付团队_HRBP,"0",7777,5,7794,2025-06-30 09:55:30.657,2025-07-11 17:57:18.277,-1.400.2858.2821.7755.7777.7794,
7837,"7837",产品团队,"1",7834,3,0,2025-07-11 17:58:19.537,2026-02-13 13:57:55.804,-1.400.402.7834.7837,
7835,"7835",健康科技事业部_HRBP,"1",2821,3,0,2025-07-11 17:57:18.840,,-1.400.2858.2821.7835,
7246,"7246",强基云经营部_HRBP,"0",2821,3,7246,2025-06-30 09:55:30.657,2025-07-11 17:57:19.648,-1.400.2858.2821.7246,
5528,"5528",广西移动经营单元,"0",7787,5,5528,2025-06-30 09:55:30.657,2025-11-17 14:56:45.237,-1.400.402.7747.7754.7787.5528,
5456,"5456",甘肃移动BSS&政企经营单元,"0",7782,5,5456,2025-06-30 09:55:30.657,2025-11-17 15:34:25.254,-1.400.402.7747.7753.7782.5456,
3299,"3299",甘肃移动OSS经营单元,"0",7782,5,3299,2025-06-30 09:55:30.657,2025-11-17 15:34:45.255,-1.400.402.7747.7753.7782.3299,
7782,"7782",兰州办事处交付团队,"0",7753,4,7782,2025-06-30 09:55:30.657,2025-07-12 01:11:19.365,-1.400.402.7747.7753.7782,
7250,"7250",强基云产品团队,"0",7245,3,7250,2025-06-30 09:55:30.657,2025-08-04 13:40:07.478,-1.400.402.7245.7250,
7635,"7635",南宁办事处市场团队,"0",7073,3,7635,2025-06-30 09:55:30.657,2026-02-06 01:13:34.975,-1.400.402.7073.7635,
1943,"1943",南京办事处市场团队,"0",7073,4,1943,2025-06-30 09:55:30.657,2026-02-06 01:13:35.973,-1.400.402.7073.1943,
4175,"4175",武汉办事处市场团队,"0",7073,4,4175,2025-06-30 09:55:30.657,2026-02-06 01:13:55.089,-1.400.402.7073.4175,
6651,"6651",曲幽,"0",6632,5,6651,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.6632.6651,
7806,"7806",南宁办事处交付团队_HRBP,"0",7778,5,7806,2025-06-30 09:55:30.657,2025-07-11 17:57:18.775,-1.400.2858.2821.7755.7778.7806,
7796,"7796",长沙办事处交付团队_HRBP,"0",7778,5,7796,2025-06-30 09:55:30.657,2026-02-09 10:46:26.225,-1.400.2858.2821.7755.7778.7796,
7034,"7034",慧极,"0",7004,5,7034,2025-06-30 09:55:30.657,2026-01-10 01:14:01.860,-1.400.401.5997.3848.7004.7034,
7766,"7766",长沙办事处交付团队,"0",7754,4,7766,2025-06-30 09:55:30.657,2025-07-12 01:11:19.173,-1.400.402.7747.7754.7766,
7249,"7249",强基云市场团队,"0",7245,3,7249,2025-06-30 09:55:30.657,2025-08-04 13:40:07.480,-1.400.402.7245.7249,
7624,"7624",长沙办事处市场团队,"0",7073,3,7624,2025-06-30 09:55:30.657,2026-02-06 01:13:34.877,-1.400.402.7073.7624,
7840,"7840",在线研发第七团队,"1",6914,5,0,2025-08-07 09:45:55.812,2025-08-22 17:50:53.724,-1.400.401.4712.6909.6914.7840,
7836,"7836",市场团队,"1",7834,3,0,2025-07-11 17:58:19.268,2025-08-28 12:04:05.536,-1.400.402.7834.7836,
7248,"7248",强基云经营管理团队,"0",7245,3,7248,2025-06-30 09:55:30.657,2025-07-12 01:11:19.392,-1.400.402.7245.7248,
7245,"7245",强基云经营部,"0",402,2,7245,2025-06-30 09:55:30.657,2025-08-22 15:45:53.452,-1.400.402.7245,
7553,"7553",<待撤销>云MSP团队,"0",7424,5,7553,2025-06-30 09:55:30.657,2026-02-26 10:52:32.643,-1.400.706.7311.7419.7424.7553,
7639,"7639",云协经营部-PU,"0",7637,5,7639,2025-06-30 09:55:30.657,2025-07-12 01:11:20.746,-1.400.402.7072.6076.7637.7639,
7554,"7554",<待撤销>通用研发团队,"0",7424,5,7554,2025-06-30 09:55:30.657,2026-02-26 10:52:32.649,-1.400.706.7311.7419.7424.7554,
7541,"7541",在线交付三队,"0",7532,5,7541,2025-06-30 09:55:30.657,2026-03-03 15:18:09.316,-1.400.401.4712.7531.7532.7541,
7628,"7628",北京电信经营单元,"0",7767,5,7628,2025-06-30 09:55:30.657,2026-02-06 01:13:56.012,-1.400.402.7747.7751.7767.7628,
7617,"7617",北京移动经营单元,"0",7767,5,7617,2025-06-30 09:55:30.657,2026-02-06 01:13:56.139,-1.400.402.7747.7751.7767.7617,
7536,"7536",在线测试三队,"0",7534,5,7536,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.7534.7536,
7537,"7537",在线测试一队,"0",7534,5,7537,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.7534.7537,
7538,"7538",在线测试二队,"0",7534,5,7538,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.7534.7538,
7539,"7539",在线测试四队,"0",7534,5,7539,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.7534.7539,
7540,"7540",在线移动端研发团队,"0",6914,5,7540,2025-06-30 09:55:30.657,,-1.400.401.4712.6909.6914.7540,
7597,"7597",LocalGPT产品团队,"0",7595,5,7597,2025-06-30 09:55:30.657,,-1.400.401.5997.6621.7595.7597,
7598,"7598",智能创新团队_HRBP,"0",6622,5,7598,2025-06-30 09:55:30.657,,-1.400.2858.3094.6001.6622.7598,
7607,"7607",湖南电信CRM经营单元,"0",7766,5,7607,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7766.7607,
7608,"7608",湖南电信计费经营单元,"0",7766,5,7608,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7766.7608,
7609,"7609",青海电信经营单元,"0",7782,5,7609,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7782.7609,
7612,"7612",甘肃电信CRM经营单元,"0",7782,5,7612,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7782.7612,
7623,"7623",广西电信CRM经营单元,"0",7787,5,7623,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7787.7623,
7625,"7625",湖南电信OSS经营单元,"0",7766,5,7625,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7766.7625,
7627,"7627",甘肃电信OSS&数据经营单元,"0",7782,5,7627,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7782.7627,
7630,"7630",湖南电信大数据经营单元,"0",7766,5,7630,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7766.7630,
7631,"7631",广西电信计费经营单元,"0",7787,5,7631,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7787.7631,
7632,"7632",广西电信大数据经营单元,"0",7787,5,7632,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7787.7632,
7633,"7633",广西电信OSS经营单元,"0",7787,5,7633,2025-06-30 09:55:30.657,,-1.400.402.7747.7754.7787.7633,
7636,"7636",甘肃电信计费经营单元,"0",7782,5,7636,2025-06-30 09:55:30.657,,-1.400.402.7747.7753.7782.7636,
7649,"7649",大模型一组,"0",7579,5,7649,2025-06-30 09:55:30.657,,-1.400.706.7556.7566.7579.7649,
7650,"7650",企业架构组,"0",7647,5,7650,2025-06-30 09:55:30.657,,-1.400.706.7556.5008.7647.7650,
7651,"7651",数政架构组,"0",7647,5,7651,2025-06-30 09:55:30.657,,-1.400.706.7556.5008.7647.7651,
7652,"7652",大模型二组,"0",7579,5,7652,2025-06-30 09:55:30.657,,-1.400.706.7556.7566.7579.7652,
7714,"7714",联通政企经营单元,"0",7780,5,7714,2025-06-30 09:55:30.657,,-1.400.402.7747.7750.7780.7714,
7715,"7715",联通O域经营单元,"0",7780,5,7715,2025-06-30 09:55:30.657,,-1.400.402.7747.7750.7780.7715,
7716,"7716",联通资源经营单元,"0",7780,5,7716,2025-06-30 09:55:30.657,,-1.400.402.7747.7750.7780.7716,
7720,"7720",电信云业务经营单元,"0",7756,5,7720,2025-06-30 09:55:30.657,,-1.400.402.7747.7750.7756.7720,
7722,"7722",移动深圳业务经营单元,"0",7757,5,7722,2025-06-30 09:55:30.657,,-1.400.402.7747.7750.7757.7722,
7723,"7723",移动北京业务经营单元,"0",7757,5,7723,2025-06-30 09:55:30.657,,-1.400.402.7747.7750.7757.7723,
7728,"7728",电信O域经营单元,"0",7756,5,7728,2025-06-30 09:55:30.657,,-1.400.402.7747.7750.7756.7728,
7738,"7738",OSS交付31团队,"0",6520,5,7738,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6520.7738,
7739,"7739",OSS交付32团队,"0",6520,5,7739,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6520.7739,
7740,"7740",OSS交付33团队,"0",6520,5,7740,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6520.7740,
7741,"7741",OSS交付43团队,"0",6525,5,7741,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6525.7741,
7744,"7744",OSS交付41团队,"0",6525,5,7744,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6525.7744,
7745,"7745",全球FaaS交付团队,"0",6520,5,7745,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6520.7745,
7746,"7746",OSS交付42团队,"0",6525,5,7746,2025-06-30 09:55:30.657,,-1.400.401.5998.6516.6525.7746,
7657,"7657",政企方案智研第一团队,"0",6096,5,7657,2025-06-30 09:55:30.657,2026-02-10 01:10:46.453,-1.400.402.7075.6078.6096.7657,
7658,"7658",政企方案智研第二团队,"0",6096,5,7658,2025-06-30 09:55:30.657,2026-02-10 01:10:46.475,-1.400.402.7075.6078.6096.7658,
7793,"7793",移动集团BG交付团队_HRBP,"0",7776,5,7793,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7776.7793,
7743,"7743",Berjaya第二团队,"0",6862,5,7743,2025-06-30 09:55:30.657,2025-10-22 16:32:30.196,-1.400.401.3151.6015.6862.7743,
7795,"7795",广州办事处交付团队_HRBP,"0",7778,5,7795,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7778.7795,
7724,"7724",铁塔集团经营单元,"0",7780,5,7724,2025-06-30 09:55:30.657,2025-11-20 10:27:13.303,-1.400.402.7747.7750.7780.7724,
7670,"7670",<待撤销>国网服务团队,"0",7543,5,7670,2025-06-30 09:55:30.657,2026-02-26 10:52:32.640,-1.400.706.7311.7419.7543.7670,
7742,"7742",Berjaya第一团队,"0",6862,5,7742,2025-06-30 09:55:30.657,2025-10-22 16:32:30.201,-1.400.401.3151.6015.6862.7742,
7800,"7800",联通集团BG交付团队_HRBP,"0",7776,5,7800,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7776.7800,
7801,"7801",电信集团BG交付团队_HRBP,"0",7776,5,7801,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7776.7801,
7802,"7802",成都办事处交付团队_HRBP,"0",7777,5,7802,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7777.7802,
7804,"7804",西安办事处交付团队_HRBP,"0",7777,5,7804,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7777.7804,
7805,"7805",乌鲁木齐办事处交付团队_HRBP,"0",7777,5,7805,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7777.7805,
7807,"7807",海口办事处交付团队_HRBP,"0",7778,5,7807,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7778.7807,
7810,"7810",武汉办事处交付团队_HRBP,"0",7778,5,7810,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7778.7810,
7663,"7663",政企研发二部第二团队,"0",6104,5,7663,2025-06-30 09:55:30.657,2026-02-09 10:41:45.411,-1.400.402.7075.6078.6104.7663,
7719,"7719",电信B域经营单元,"0",7756,5,7719,2025-06-30 09:55:30.657,2025-07-21 17:56:46.889,-1.400.402.7747.7750.7756.7719,
7694,"7694",北京研发团队,"0",6281,5,7694,2025-06-30 09:55:30.657,2025-08-04 11:05:07.120,-1.400.706.7469.6251.6281.7694,
7790,"7790",福州办事处交付团队_HRBP,"0",7788,5,7790,2025-06-30 09:55:30.657,2026-02-05 13:44:14.741,-1.400.2858.2821.7755.7788.7790,
7808,"7808",南京办事处交付团队_HRBP,"0",7778,5,7808,2025-06-30 09:55:30.657,2026-02-05 13:44:33.091,-1.400.2858.2821.7755.7778.7808,
7659,"7659",政企研发一部第一团队,"0",6097,5,7659,2025-06-30 09:55:30.657,2026-02-09 10:56:04.376,-1.400.402.7075.6078.6097.7659,
7668,"7668",政企研发一部第二团队,"0",6097,5,7668,2025-06-30 09:55:30.657,2026-02-09 10:56:04.423,-1.400.402.7075.6078.6097.7668,
7669,"7669",政企研发二部第一团队,"0",6104,5,7669,2025-06-30 09:55:30.657,2026-02-09 10:56:04.581,-1.400.402.7075.6078.6104.7669,
7662,"7662",政企研发二部第三团队,"0",6104,5,7662,2025-06-30 09:55:30.657,2026-02-09 10:56:04.639,-1.400.402.7075.6078.6104.7662,
7812,"7812",北京办事处交付团队_HRBP,"0",7779,5,7812,2025-06-30 09:55:30.657,2026-02-05 13:44:33.093,-1.400.2858.2821.7755.7779.7812,
7814,"7814",沈阳办事处交付团队_HRBP,"0",7779,5,7814,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7779.7814,
7815,"7815",济南办事处交付团队_HRBP,"0",7779,5,7815,2025-06-30 09:55:30.657,,-1.400.2858.2821.7755.7779.7815,
7826,"7826",印度BSS交付第五团队,"0",6535,5,7826,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6535.7826,
7827,"7827",印度BSS交付第四团队,"0",6535,5,7827,2025-06-30 09:55:30.657,,-1.400.401.5998.6533.6535.7827,
7817,"7817",郑州办事处交付团队_HRBP,"0",7779,5,7817,2025-06-30 09:55:30.657,2026-02-05 13:44:33.309,-1.400.2858.2821.7755.7779.7817,
7816,"7816",石家庄办事处交付团队_HRBP,"0",7779,5,7816,2025-06-30 09:55:30.657,2026-02-05 13:44:33.312,-1.400.2858.2821.7755.7779.7816,
7818,"7818",南昌办事处交付团队_HRBP,"0",7788,5,7818,2025-06-30 09:55:30.657,2026-02-05 13:44:33.381,-1.400.2858.2821.7755.7788.7818,
7831,"7831",产品研发三部第一团队,"0",7829,5,7831,2025-06-30 09:55:30.657,2026-02-09 10:41:45.223,-1.400.402.7075.6081.7829.7831,
7830,"7830",产品研发三部_HRBP,"0",6099,5,7830,2025-06-30 09:55:30.657,2026-02-09 10:45:44.177,-1.400.2858.2821.7076.6099.7830,
7832,"7832",产品研发二部_HRBP,"0",6099,5,7832,2025-06-30 09:55:30.657,2026-02-09 10:45:44.251,-1.400.2858.2821.7076.6099.7832,
7833,"7833",产品研发二部第二团队,"0",7828,5,7833,2025-06-30 09:55:30.657,2026-02-09 11:00:44.072,-1.400.402.7075.6081.7828.7833,
7825,"7825",<待撤销>数字企业团队,"0",7427,5,7825,2025-06-30 09:55:30.657,2026-02-26 10:52:53.612,-1.400.706.7311.7419.7427.7825,
